text|source|chunk_id
"This paper proposes a new paradigm called modular RAG, which employs a three-tier architectural design comprising modules, sub-modules, and operators to de- fine the RAG system in a unified and structured manner. This design not only enhances the system’s flexibility and scalability but also, through the independent design of

operators, strengthens the system’s maintainability and comprehensibility.

Under the framework of Modular RAG, the orchestration of modules and operators forms the RAG Flow, which can flexibly express current RAG methods. This paper has further summarized six typical flow patterns and specific methods have been analyzed to reveal the universality of modular RAG in practical scenarios.

The Modular RAG framework offers exceptional flexi- bility and extensibility. This paper delves into the new opportunities brought by Modular RAG and provides a thorough discussion on the adaptation and expansion of new methods in different application scenarios, offering guidance for future research directions and practical ex- ploration. II. RELATED WORK"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|870ce6a90fbb4cc0a47da0ef18f7ac65
The development of RAG technology can be summarized in three stages. Initially, retrieval-augmented techniques were introduced to improve the performance of pre-trained lan- guage models on knowledge-intensive tasks [19], [20]. In specific implementations, Retro [21] optimized pre-trained autoregressive models through retrieval augmentation, while Atlas [22] utilized a retrieval-augmented few-shot fine-tuning method, enabling language models to adapt to diverse tasks. IRCOT [23] further enriched the reasoning process during the inference phase by combining chain-of-thought and multi- step retrieval processes. Entering the second stage, as the language processing capabilities of LLMs significantly im- proved, retrieval-augmented techniques began to serve as a means of supplementing additional knowledge and providing references, aiming to reduce the hallucination. For instance, RRR [24] improved the rewriting phase, and LLMlingua [25] removed redundant tokens in retrieved document chunks. With the continuous progress of RAG technology, research has become more refined and focused, while also achieving innovative integration with other technologies such as graph neural networks [26] and fine-tuning techniques [27]. The overall pipeline has also become more flexible, such as using LLMs to proactively determine the timing of retrieval and generation [14], [28].|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|a5e893eb8a9e4be2a9e7b4fbbb75e20b
"The development of RAG technology has been acceler- ated by LLM technology and practical application needs. Researchers are examining and organizing the RAG frame- work and development pathways from different perspectives. Building upon the enhanced stages of RAG, Gao et al., [2] sub- divided RAG into enhancement during pre-training, inference, and fine-tuning stages. Based on the main processes of RAG, relevant works on RAG were organized from the perspectives of retrieval, generation, and augmentation methods. Huang et al., [29] categorize RAG methods into four main classes: pre-retrieval, retrieval, post-retrieval, generation, and provide a detailed discussion of the methods and techniques within each class. Hu et al., [30] discuss Retrieval-Augmented Lan- guage Models (RALMs) form three key components, including language models, augmentations, and how their retrievers, interactions lead to different model structures and applications.

3

Fig. 3. Comparison between three RAG paradigms. Modular RAG has evolved from previous paradigms and aligns with the current practical needs of RAG systems."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|33fefc53c1e445cf8fd321a7b4b6e92f
"They emphasize the importance of considering robustness, accuracy, and relevance when evaluating RALMs and pro- pose several evaluation methods. Ding et al., [31] provide a comprehensive review from the perspectives of architecture, training strategies, and applications. They specifically discuss four training methods of RALMs: training-free methods, in- dependent training methods, sequence training methods, and joint training methods, and compare their advantages and disadvantages. Zhao et al., [32]analyze the applications of RAG technology in various fields such as text generation, code generation, image generation, and video generation from the perspective of augmented intelligence with generative capabilities.

Notation

q y D R(q, D) F P fqe fqc fcomp fsel fr M op

Description

The original query The output of LLM A document retrieval repository composed of chunks di. Retriever,find similar chunks from D based on q. RAG Flow RAG Flow pattern Query expansion function Query transform function Chunk compression function Chunk selection function Routing function Module in modular RAG The specific operators within the Module.

TABLE I IMPORTANT NOTATION"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|dd43017bc26c4b8e8c6fa70492a342cd
"TABLE I IMPORTANT NOTATION

The current collation of RAG systems primarily focuses on methods with a fixed process, mainly concerned with optimizing the retrieval and generation stages. However, it has not turned its attention to the new characteristics that RAG research is continuously evolving, namely the characteristics of process scheduling and functional componentization. There is currently a lack of comprehensive analysis of the overall RAG system, which has led to research on paradigms lagging behind the development of RAG technology.

III. FRAMEWORK AND NOTATION

For query Q = {qi}, a typical RAG system mainly consists of three key components. 1) Indexing. Given documents D = {d1, d2, . . . , dn} , where di represents the document chunk. Indexing is the process of converting di into vectors through an embedding model fe(·) , and then store vectors in vector database.

I = {e1, e2, . . . , en} and ei = fe(di) ∈ Rd

2) Retrieval . Transform the query into a vector using the same encoding model, and then filter out the top k document chunks that are most similar based on vector similarity. (2)

Dq = {d1, d2, . . . , dk} represents the relevant documents for question q. The similarity function Sim(·) commonly used are dot product or cosine similarity.

Sim(q, di) = eq · edi

or

eq · edi ∥eq∥ · ∥edi∥"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|13c240b43985459c85caff8c4dfea7bc
"Sim(q, di) = eq · edi

or

eq · edi ∥eq∥ · ∥edi∥

3) Generation. After getting the relevant documents. The query q and the retrieved document Dq chunks are inputted together to the LLM to generate the final answer, where [·, ·] stands for concatenation. (4)

3) Generation. After getting the relevant documents. The query q and the retrieved document Dq chunks are inputted together to the LLM to generate the final answer, where [·, ·] stands for concatenation. (4)

4

(3)

With the evolution of RAG technology, more and more func- tional components are being integrated into systems. Modular RAG paradigm includes three levels, ranging from large to small:

L1 Module (M = {Ms}). The core process in RAG

system.

L2 Sub-module (Ms = {Op}).The functional modules in

module.

L3 Operator (Op = {fθi}). The the specific functional implementation in a module or sub-module. As a result, a Modular RAG system can be represented as:

G = {q, D, M, {Ms}, {Op}}

The arrangement between modules and operators constitutes the RAG Flow F = (Mϕ1, . . . , Mϕn ) where ϕ stands for the set of module parameters. A modular rag flow can be decomposed into a graph of sub-functions. In the simplest case,the graph is a linear chain.

N aiveRAG : q

R(q,D) −−−−−−−−−−−→ T ext−Embedding

Dq

LLM ([q,Dq]) −−−−−−−−−−−→ OpenAI/GP T −4

IV. MODULE AND OPERATOR"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|ee6f76215099470e87ab8ea1d030b1a4
"N aiveRAG : q

R(q,D) −−−−−−−−−−−→ T ext−Embedding

Dq

LLM ([q,Dq]) −−−−−−−−−−−→ OpenAI/GP T −4

IV. MODULE AND OPERATOR

This chapter will specifically introduce modules and op- erators under the Modular RAG framework. Based on the current stage of RAG development, we have established six main modules: Indexing, Pre-retrieval, Retrieval, Post- retrieval, Generation, and Orchestration.

A. Indexing

Indexing is the process of split document into manageable chunks and it is a key step in organizing a system. Indexing faces three main challenges. 1) Incomplete content represen- tation.The semantic information of chunks is influenced by the segmentation method, resulting in the loss or submergence of important information within longer contexts. 2) Inaccurate chunk similarity search. As data volume increases, noise in retrieval grows, leading to frequent matching with erroneous data, making the retrieval system fragile and unreliable. 3) Unclear reference trajectory. The retrieved chunks may orig- inate from any document, devoid of citation trails, potentially resulting in the presence of chunks from multiple different documents that, despite being semantically similar, contain content on entirely different topics."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|a8d9717c3f3e4f22bda7bc435ba79215
"1) Chunk Optimization: The size of the chunks and the overlap between the chunks play a crucial role in the overall effectiveness of the RAG system. Given a chunk di, its chunk size is denoted as Li = |di|, and the overlap is denoted as Lo i = |di ∩ di+1|. Larger chunks can capture more context, but they also generate more noise, requiring longer processing time and higher costs. While smaller chunks may not fully convey the necessary context, they do have less noise [17]. Sliding Window using overlapping chunks in a sliding win- dow enhances semantic transitions. However, it has limitations such as imprecise context size control, potential truncation of words or sentences, and lacking semantic considerations.

(5)

y

(6)

Metadata Attachment. Chunks can be enriched with meta- data like page number, file name, author, timestamp, sum- mary, or relevant questions. This metadata allows for filtered retrieval, narrowing the search scope."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|64513e23f8064395bf825e4fd252cfbd
"Small-to-Big [33] separate the chunks used for retrieval from those used for synthesis. Smaller chunks enhance re- trieval accuracy, while larger chunks provide more context. One approach is to retrieve smaller summarized chunks and reference their parent larger chunks. Alternatively, individual sentences could be retrieved along with their surrounding text. 2) Structure Organization: One effective method for en- hancing information retrieval is to establish a hierarchical structure for the documents. By constructing chunks structure, RAG system can expedite the retrieval and processing of pertinent data.

Hierarchical Index. In the hierarchical structure of docu- ments, nodes are arranged in parent-child relationships, with chunks linked to them. Data summaries are stored at each node, aiding in the swift traversal of data and assisting the RAG system in determining which chunks to extract. This approach can also mitigate the illusion caused by chunk extraction issues. The methods for constructing a structured index primarily include: 1) Structural awareness based on paragraph and sentence segmentation in docs. 2) Content awareness based on inherent structure in PDF, HTML, and Latex. 3) Semantic awareness based on semantic recognition and segmentation of text."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|69384244a96a44f489bc8d43b3cefdda
"KG Index [34]. Using Knowledge Graphs (KGs) to struc- ture documents helps maintain consistency by clarifying con- nections between concepts and entities, reducing the risk of mismatch errors. KGs also transform information retrieval into instructions intelligible to language models, improving re- trieval accuracy and enabling contextually coherent responses. This enhances the overall efficiency of the RAG system. For example, organizing a corpus in the format of graph G = {V, E, X }, where node V = {vi}n i=1 represent document structures (e.g.passage, pages, table) , edge E ⊂ V × V rep- resent semantic or lexical similarity and belonging relations, and node features X = {Xi}n i=1 represent text or markdown content for passage.

B. Pre-retrieval

One of the primary challenges with Naive RAG is its direct reliance on the user’s original query as the basis for retrieval. Formulating a precise and clear question is difficult, and imprudent queries result in subpar retrieval effectiveness. The primary challenges in this module include: 1) Poorly worded queries. The question itself is complex, and the language is not well-organized. 2) Language complexity and ambiguity. Language models often struggle when dealing with specialized vocabulary or ambiguous abbreviations with multiple meanings. For instance, they may not discern whether LLM refers to Large Language Model or a Master of Laws in a legal context."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|7bc5cdd950b14811b56428c628358787
"1) Query Expansion : Expanding a single query into mul- tiple queries enriches the content of the query, providing

5

further context to address any lack of specific nuances, thereby ensuring the optimal relevance of the generated answers.

fqe(q) = {q1, q2, . . . , qn} ∀qi ∈ {q1, q2, . . . , qn}, qi /∈ Q

(7) Multi-Query uses prompt engineering to expand queries via LLMs, allowing for parallel execution. These expansions are meticulously designed to ensure diversity and coverage. However, this approach can dilute the user’s original intent. To mitigate this, the model can be instructed to assign greater weight to the original query.

Sub-Query. By decomposing and planning for complex problems, multiple sub-problems are generated. Specifically, least-to-most prompting [35] can be employed to decom- pose the complex problem into a series of simpler sub- problems. Depending on the structure of the original problem, the generated sub-problems can be executed in parallel or sequentially. Another approach involves the use of the Chain- of-Verification (CoVe) [36]. The expanded queries undergo validation by LLM to achieve the effect of reducing hallu- cinations.

2) Query Transformation: Retrieve and generate based on

a transformed query instead of the user’s original query.

fqt(q) = q′"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|b053df3d7d504846a7762d784a8af191
